GeoFips,GeoName,LineCode,Description,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,rpp_change_20_22,msa,state,msa_short
21060,"elizabethtown-fort knox, ky (metropolitan statistical area)",4.0,  rpps: services: utilities,69.872,69.778,72.398,76.073,80.683,80.342,83.875,86.666,87.254,87.95,78.268,77.797,76.292,79.11,81.514,6.844754364808884,elizabethtown-fort knox,ky,elizabethtown
21060,"elizabethtown-fort knox, ky (metropolitan statistical area)",5.0,  rpps: services: other,95.368,92.922,94.53,96.073,97.78,98.502,99.163,97.819,96.341,94.949,96.323,96.691,96.269,96.142,96.705,0.4528976098224691,elizabethtown-fort knox,ky,elizabethtown
21140,"elkhart-goshen, in (metropolitan statistical area)",1.0,rpps: all items,96.669,94.154,92.935,93.624,92.651,91.341,92.227,92.185,90.19,90.999,92.389,91.409,91.068,87.619,91.512,0.4875477665041536,elkhart-goshen,in,elkhart
21140,"elkhart-goshen, in (metropolitan statistical area)",2.0,  rpps: goods,98.574,97.707,96.61,96.376,97.571,97.45,98.652,98.031,97.39,95.474,97.314,95.634,93.981,94.635,93.008,-1.0353156489077568,elkhart-goshen,in,elkhart
21140,"elkhart-goshen, in (metropolitan statistical area)",3.0,  rpps: services: housing,85.878,76.008,74.324,82.944,74.023,68.038,70.307,73.549,63.694,70.802,74.208,69.145,71.654,59.417,72.962,1.8254389147849486,elkhart-goshen,in,elkhart
21140,"elkhart-goshen, in (metropolitan statistical area)",4.0,  rpps: services: utilities,87,89.716,82.626,87.789,88.212,88.292,84.677,85.207,83.397,88.81,91.319,89.786,91.519,92.097,89.442,-2.2694740982746886,elkhart-goshen,in,elkhart
21140,"elkhart-goshen, in (metropolitan statistical area)",5.0,  rpps: services: other,99.693,99.318,98.67,95.764,96.116,97.257,96.311,94.741,96.113,94.808,95.975,98.295,97.519,97.696,97.331,-0.19278294486202932,elkhart-goshen,in,elkhart
21300,"elmira, ny (metropolitan statistical area)",1.0,rpps: all items,95.918,96.984,96.496,97.856,94.506,98.977,97.787,97.764,95.445,97.839,96.098,95.919,95.432,94.725,92.706,-2.8564841981725198,elmira,ny,elmira
21300,"elmira, ny (metropolitan statistical area)",2.0,  rpps: goods,101.337,101.527,98.336,98.033,96.955,97.102,97.027,98.772,98.187,98.469,100.143,97.155,98.524,95.437,96.429,-2.126385449230643,elmira,ny,elmira
21300,"elmira, ny (metropolitan statistical area)",3.0,  rpps: services: housing,70.591,76.074,77.048,86.159,71.215,90.184,93.381,79.582,69.697,78.697,79.205,80.972,75.823,77.06,74.349,-1.9440011605976943,elmira,ny,elmira
21300,"elmira, ny (metropolitan statistical area)",4.0,  rpps: services: utilities,139.304,140.571,140.042,138.303,129.79,133.658,132.885,124.29,122.593,125.475,132.456,130.942,130.989,131.075,129.139,-1.4123323332493525,elmira,ny,elmira
21300,"elmira, ny (metropolitan statistical area)",5.0,  rpps: services: other,101.171,101.348,100.183,99.528,99.769,101.565,98.162,101.596,101.992,102.8,98.218,98.854,99.531,99.966,96.712,-2.8322834091890994,elmira,ny,elmira
21340,"el paso, tx (metropolitan statistical area)",1.0,rpps: all items,92.447,92.636,94.519,95.742,95.563,94.735,94.084,93.974,95.156,94.713,91.457,91.614,92.787,92.909,91.211,-1.6985138004246365,el paso,tx,el paso
21340,"el paso, tx (metropolitan statistical area)",2.0,  rpps: goods,97.091,95.203,96.536,96.79,97.17,97.173,97.48,96.796,97.064,97.075,94.361,96.12,96.3,96.283,93.574,-2.830737279335409,el paso,tx,el paso
21340,"el paso, tx (metropolitan statistical area)",3.0,  rpps: services: housing,71.553,76.481,79.359,82.484,80.954,78.424,74.7,73.724,76.859,78.437,72.068,72.945,73.484,76.022,73.399,-0.1156714386805206,el paso,tx,el paso
21340,"el paso, tx (metropolitan statistical area)",4.0,  rpps: services: utilities,94.877,91.122,93.811,89.388,88.626,89.921,93.717,91.666,88.385,84.091,84.86,86.187,86.535,86.778,89.384,3.2923094701565883,el paso,tx,el paso
21340,"el paso, tx (metropolitan statistical area)",5.0,  rpps: services: other,98.347,97.933,99.742,100.703,100.661,100.248,100.274,101.002,102.324,100.451,97.839,96.876,99.354,98.246,97.145,-2.223362924492223,el paso,tx,el paso
21420,"enid, ok (metropolitan statistical area) *",1.0,rpps: all items,(na),(na),(na),(na),(na),89.942,89.602,90.619,92.068,91.705,87.962,86.06,86.726,86.927,85.488,-1.4274842607753149,enid,ok,enid
21420,"enid, ok (metropolitan statistical area) *",2.0,  rpps: goods,(na),(na),(na),(na),(na),97.339,97.944,96.707,97.202,97.19,93.369,94.982,94.508,95.782,93.48,-1.087738604139323,enid,ok,enid
21420,"enid, ok (metropolitan statistical area) *",3.0,  rpps: services: housing,(na),(na),(na),(na),(na),57.945,57.684,58.007,64.323,64.555,58.987,51.22,53.288,51.175,50.101,-5.980708602311961,enid,ok,enid
21420,"enid, ok (metropolitan statistical area) *",4.0,  rpps: services: utilities,(na),(na),(na),(na),(na),82.763,84.259,84.508,84.04,82.153,79.606,79.272,77.943,79.58,84.433,8.326597641866504,enid,ok,enid
21420,"enid, ok (metropolitan statistical area) *",5.0,  rpps: services: other,(na),(na),(na),(na),(na),100.411,100.305,101.058,102.197,100.68,97.77,96.825,99.513,97.716,96.552,-2.9754906394139446,enid,ok,enid
21500,"erie, pa (metropolitan statistical area)",1.0,rpps: all items,96.549,93.553,94.712,93.954,95.33,96.301,93.881,94.718,95.522,96.658,94.561,93.985,92.831,91.854,90.686,-2.310650536997335,erie,pa,erie
21500,"erie, pa (metropolitan statistical area)",2.0,  rpps: goods,101.025,101.088,98.048,97.825,97.683,97.847,97.952,99.354,98.543,99.485,100.465,97.219,98.725,95.681,97.668,-1.0706507976702841,erie,pa,erie
21500,"erie, pa (metropolitan statistical area)",3.0,  rpps: services: housing,71.877,60.7,71.442,69.004,78.427,77.294,72.936,68.069,72.826,71.879,72.608,70.821,65.487,63.715,61.561,-5.995082993571236,erie,pa,erie
21500,"erie, pa (metropolitan statistical area)",4.0,  rpps: services: utilities,112.443,116.595,110.273,112.139,106.699,106.346,104.525,103.897,106.331,110.266,113.204,114.819,110.736,108.541,107.929,-2.534857679526082,erie,pa,erie
21500,"erie, pa (metropolitan statistical area)",5.0,  rpps: services: other,101.318,101.628,100.176,98.963,98.866,101.437,97.869,100.54,101.118,102.544,97.936,98.943,99.289,99.964,96.562,-2.746527812748647,erie,pa,erie
21660,"eugene-springfield, or (metropolitan statistical area)",1.0,rpps: all items,96.329,100.008,97.847,100.911,100.473,99.089,98.636,97.662,97.907,99.565,102.179,101.559,100.55,100.741,104.649,4.076578816509204,eugene-springfield,or,eugene
21660,"eugene-springfield, or (metropolitan statistical area)",2.0,  rpps: goods,95.587,100.761,97.608,98.967,99.343,97.881,96.29,95.121,94.067,99.837,104.531,104.425,104.359,106.324,109.029,4.47493747544534,eugene-springfield,or,eugene
21660,"eugene-springfield, or (metropolitan statistical area)",3.0,  rpps: services: housing,95.36,99.364,95.132,100.482,98.966,99.194,96.973,94.715,101.603,100.145,96.611,96.744,95.288,95.012,99.512,4.432877172361686,eugene-springfield,or,eugene
21660,"eugene-springfield, or (metropolitan statistical area)",4.0,  rpps: services: utilities,78.025,79.371,84.653,89.422,91.486,87.89,92.295,92.452,88.426,83.955,90.802,93.127,93.02,93.764,87.162,-6.297570414964514,eugene-springfield,or,eugene
21660,"eugene-springfield, or (metropolitan statistical area)",5.0,  rpps: services: other,98.638,101.33,99.934,103.318,102.542,100.755,101.469,100.967,99.935,100.244,103.503,101.871,100.374,99.095,104.554,4.1644250503118405,eugene-springfield,or,eugene
21780,"evansville, in-ky (metropolitan statistical area)",1.0,rpps: all items,93.396,93.992,92.492,92.243,92.436,91.289,91.188,90.269,90.457,90.417,89.687,91.228,89.498,90.074,88.831,-0.7452680506826985,evansville,in-ky,evansville
21780,"evansville, in-ky (metropolitan statistical area)",2.0,  rpps: goods,98.68,97.812,96.655,96.441,97.594,97.445,98.611,97.98,97.314,95.421,97.251,95.583,93.932,94.576,93.048,-0.9411063322403445,evansville,in-ky,evansville
21780,"evansville, in-ky (metropolitan statistical area)",3.0,  rpps: services: housing,70.191,74.238,70.58,74.346,72.597,64.839,67.382,64.9,64.851,68.792,59.444,65.941,64.398,60.883,60.0,-6.829404639895643,evansville,in-ky,evansville
21780,"evansville, in-ky (metropolitan statistical area)",4.0,  rpps: services: utilities,87.457,90.528,83.968,88.582,88.53,89.101,84.546,83.997,81.473,88.978,93.04,89.876,92.187,92.903,89.252,-3.183746081334681,evansville,in-ky,evansville
21780,"evansville, in-ky (metropolitan statistical area)",5.0,  rpps: services: other,99.716,99.355,98.727,95.855,96.196,97.3,96.363,94.81,96.155,94.862,95.97,98.298,97.548,97.764,97.415,-0.13634313363676914,evansville,in-ky,evansville
21820,"fairbanks, ak (metropolitan statistical area)",1.0,rpps: all items,104.749,102.767,102.204,102.687,97.953,97.716,101.285,100.597,100.421,103.926,104.558,103.111,99.364,104.461,98.629,-0.739704520751982,fairbanks,ak,fairbanks
21820,"fairbanks, ak (metropolitan statistical area)",2.0,  rpps: goods,103.303,100.819,99.719,99.328,96.298,95.107,96.68,102.916,104.228,103.751,103.295,98.92,99.738,109.139,104.149,4.422587178407429,fairbanks,ak,fairbanks
21820,"fairbanks, ak (metropolitan statistical area)",3.0,  rpps: services: housing,120.48,118.579,122.694,120.84,103.294,93.482,118.247,96.712,98.373,112.72,102.07,100.861,75.823,96.709,79.903,5.380953008981461,fairbanks,ak,fairbanks
21820,"fairbanks, ak (metropolitan statistical area)",4.0,  rpps: services: utilities,97.911,100.512,111.217,117.65,116.082,115.649,120.573,122.554,130.707,132.035,136.988,137.209,130.132,119.377,112.029,-13.911259336673536,fairbanks,ak,fairbanks
21820,"fairbanks, ak (metropolitan statistical area)",5.0,  rpps: services: other,102.614,100.51,98.654,99.659,96.914,99.839,99.789,99.76,98.198,101.342,104.955,104.969,105.538,103.52,100.689,-4.594553620496886,fairbanks,ak,fairbanks
22020,"fargo, nd-mn (metropolitan statistical area)",1.0,rpps: all items,97.383,94.972,95.383,94.444,96.006,95.355,92.659,94.583,95.528,93.829,93.092,95.07,92.604,92.572,87.927,-5.0505377737462664,fargo,nd-mn,fargo
22020,"fargo, nd-mn (metropolitan statistical area)",2.0,  rpps: goods,99.782,97.531,96.436,96.168,97.338,97.529,98.987,98.41,97.784,95.437,93.885,96.598,96.438,94.356,94.278,-2.239780999191187,fargo,nd-mn,fargo
22020,"fargo, nd-mn (metropolitan statistical area)",3.0,  rpps: services: housing,86.543,78.071,83.983,87.685,93.549,85.896,68.308,87.449,93.49,88.677,82.035,87.493,74.81,78.827,63.475,-15.151717684801497,fargo,nd-mn,fargo
22020,"fargo, nd-mn (metropolitan statistical area)",4.0,  rpps: services: utilities,81.355,81.323,80.543,82.496,82.48,82.012,77.878,78.097,76.771,81.968,89.166,88.737,88.22,90.535,83.613,-5.222171843119473,fargo,nd-mn,fargo
22020,"fargo, nd-mn (metropolitan statistical area)",5.0,  rpps: services: other,100.412,99.979,98.925,95.944,96.474,97.518,96.784,95.283,95.874,94.877,95.997,96.483,96.453,94.997,92.252,-4.355489201994762,fargo,nd-mn,fargo
22140,"farmington, nm (metropolitan statistical area)",1.0,rpps: all items,95.05,91.145,91.04,90.617,94.842,90.097,94.831,95.367,95.056,97.091,92.111,92.066,89.239,89.295,88.427,-0.9099160680868202,farmington,nm,farmington
22140,"farmington, nm (metropolitan statistical area)",2.0,  rpps: goods,101.935,99.276,98.615,98.986,97.597,96.613,97.849,103.726,105.075,102.288,96.168,99.232,96.982,96.817,97.555,0.5908312882803072,farmington,nm,farmington
22140,"farmington, nm (metropolitan statistical area)",3.0,  rpps: services: housing,69.719,60.918,63.49,60.275,85.738,62.006,78.275,68.809,76.829,82.311,77.646,72.051,63.919,71.742,66.999,4.818598538775635,farmington,nm,farmington
22140,"farmington, nm (metropolitan statistical area)",4.0,  rpps: services: utilities,78.429,78.144,87.86,91.554,89.883,90.665,93.391,90.777,93.157,94.516,81.487,80.29,83.673,82.153,84.17,0.5939789418330882,farmington,nm,farmington
22140,"farmington, nm (metropolitan statistical area)",5.0,  rpps: services: other,101.806,100.022,97.756,98.123,96.467,98.666,98.577,99.013,94.435,98.83,95.476,97.271,95.733,91.927,92.472,-3.406348907900107,farmington,nm,farmington
22180,"fayetteville, nc (metropolitan statistical area)",1.0,rpps: all items,91.187,89.741,91.821,92.828,92.72,92.74,92.835,91.959,91.11,90.342,90.805,89.179,88.835,91.626,91.398,2.8851241064895623,fayetteville,nc,fayetteville
22180,"fayetteville, nc (metropolitan statistical area)",2.0,  rpps: goods,96.572,94.144,96.8,96.203,95.191,95.739,95.219,94.457,95.336,95.222,95.77,95.73,95.456,96.316,95.823,0.3844703318806468,fayetteville,nc,fayetteville
22180,"fayetteville, nc (metropolitan statistical area)",3.0,  rpps: services: housing,69.26,70.203,72.083,73.906,73.563,72.212,73.714,70.978,67.204,66.723,67.426,65.856,66.41,69.149,67.412,1.508808914320147,fayetteville,nc,fayetteville
22180,"fayetteville, nc (metropolitan statistical area)",4.0,  rpps: services: utilities,83.899,84.213,86.501,86.091,90.161,89.088,89.553,90.449,88.111,85.131,85.974,87.994,86.738,83.282,82.82,-4.517051350042665,fayetteville,nc,fayetteville
22180,"fayetteville, nc (metropolitan statistical area)",5.0,  rpps: services: other,97.581,96.228,97.871,99.286,99.668,99.906,100.077,100.153,100.285,98.464,98.288,95.838,95.486,99.639,99.623,4.332572314265966,fayetteville,nc,fayetteville
22220,"fayetteville-springdale-rogers, ar (metropolitan statistical area)",1.0,rpps: all items,92.564,91.644,92.435,93.76,94.269,93.808,93.358,93.462,94.3,93.414,90.764,91.663,92.742,92.998,90.72,-2.180241961570815,fayetteville-springdale-rogers,ar,fayetteville
22220,"fayetteville-springdale-rogers, ar (metropolitan statistical area)",2.0,  rpps: goods,96.978,95.085,96.632,96.813,97.109,97.185,97.43,96.294,96.789,96.766,93.054,94.726,94.387,95.67,92.99,-1.4800767054785147,fayetteville-springdale-rogers,ar,fayetteville
22220,"fayetteville-springdale-rogers, ar (metropolitan statistical area)",3.0,  rpps: services: housing,72.662,71.671,70.662,71.955,72.471,71.063,68.236,70.5,69.993,68.626,67.837,71.233,71.912,75.488,71.832,-0.11124707976417358,fayetteville-springdale-rogers,ar,fayetteville
22220,"fayetteville-springdale-rogers, ar (metropolitan statistical area)",4.0,  rpps: services: utilities,84.43,82.924,82.511,81.87,82.146,82.57,82.008,84.174,82.747,81.085,79.829,79.255,81.943,83.022,81.611,-0.4051596841706963,fayetteville-springdale-rogers,ar,fayetteville
22220,"fayetteville-springdale-rogers, ar (metropolitan statistical area)",5.0,  rpps: services: other,98.459,98.068,99.747,101.504,101.859,100.759,100.616,101.015,101.93,100.785,97.946,97.218,99.518,97.292,96.071,-3.463695009947952,fayetteville-springdale-rogers,ar,fayetteville
22380,"flagstaff, az (metropolitan statistical area)",1.0,rpps: all items,99.787,100.213,98.357,95.234,99.225,100.535,98.567,102.26,97.68,100.956,97.286,99.37,97.047,95.612,95.511,-1.5827382608426859,flagstaff,az,flagstaff
22380,"flagstaff, az (metropolitan statistical area)",2.0,  rpps: goods,101.246,100.051,98.743,98.967,97.177,95.8,97.806,104.278,105.27,101.389,95.618,98.961,96.485,96.601,97.498,1.0499041301756804,flagstaff,az,flagstaff
22380,"flagstaff, az (metropolitan statistical area)",3.0,  rpps: services: housing,94.326,102.128,98.031,82.494,106.106,108.921,96.118,104.428,88.462,102.515,102.485,104.887,103.917,103.809,99.733,-4.026290212381032,flagstaff,az,flagstaff
22380,"flagstaff, az (metropolitan statistical area)",4.0,  rpps: services: utilities,85.594,91.691,100.268,103.806,102.322,100.597,103.048,102.188,107.733,104.918,93.046,93.465,91.068,84.599,87.005,-4.461501295735058,flagstaff,az,flagstaff
22380,"flagstaff, az (metropolitan statistical area)",5.0,  rpps: services: other,102.516,100.043,98.113,98.368,97.5,100.24,99.953,100.05,96.834,99.775,96.509,97.441,94.751,92.114,92.681,-2.1846735126806127,flagstaff,az,flagstaff
22420,"flint, mi (metropolitan statistical area)",1.0,rpps: all items,96.009,94.97,94.711,93.19,93.058,93.395,93.152,91.718,90.687,89.504,91.703,92.102,89.827,88.891,90.727,1.0019259242766716,flint,mi,flint
22420,"flint, mi (metropolitan statistical area)",2.0,  rpps: goods,99.883,102.075,100.471,101.091,99.538,100.072,99.527,98.299,99.111,99.546,97.041,95.815,93.651,94.268,91.857,-1.9156228977800525,flint,mi,flint
22420,"flint, mi (metropolitan statistical area)",3.0,  rpps: services: housing,79.395,71.692,76.441,67.574,72.036,69.382,67.247,67.722,65.246,62.983,69.366,70.283,64.886,57.942,68.65,5.800943192676402,flint,mi,flint
22420,"flint, mi (metropolitan statistical area)",4.0,  rpps: services: utilities,100.303,107.523,107.46,109.318,111.244,112.747,105.478,106.722,107.323,108.736,103.891,98.662,103.364,104.855,96.465,-6.674470802213538,flint,mi,flint
22420,"flint, mi (metropolitan statistical area)",5.0,  rpps: services: other,100.212,99.215,97.975,97.371,96.723,97.537,98.734,96.496,94.74,93.287,96.371,98.501,97.754,97.812,98.0,0.25165210630766527,flint,mi,flint
22500,"florence, sc (metropolitan statistical area)",1.0,rpps: all items,84.446,85.198,87.264,88.594,89.598,88.727,88.404,89.853,89.43,88.703,88.14,87.688,86.268,90.513,88.244,2.2905364677516564,florence,sc,florence
22500,"florence, sc (metropolitan statistical area)",2.0,  rpps: goods,96.458,93.922,96.572,95.796,94.696,95.521,95.463,94.455,95.317,95.012,95.39,95.714,95.447,96.149,94.63,-0.8559724244868956,florence,sc,florence
22500,"florence, sc (metropolitan statistical area)",3.0,  rpps: services: housing,43.789,51.579,52.353,55.543,56.911,55.282,54.236,57.07,54.525,58.054,56.247,58.346,55.656,60.998,54.196,-2.6232571510708658,florence,sc,florence
22500,"florence, sc (metropolitan statistical area)",4.0,  rpps: services: utilities,85.95,87.127,88.905,91.094,94.836,94.523,97.356,98.173,97.352,95.275,93.312,95.884,93.617,90.637,92.145,-1.5723639937190985,florence,sc,florence
22500,"florence, sc (metropolitan statistical area)",5.0,  rpps: services: other,97.236,95.978,97.736,99.028,99.555,99.601,99.563,99.908,100.151,98.455,97.865,95.71,94.983,99.897,99.333,4.579766905656796,florence,sc,florence
22520,"florence-muscle shoals, al (metropolitan statistical area)",1.0,rpps: all items,83.241,84.19,87.855,85.944,88.605,85.292,87.034,86.317,85.863,86.704,84.016,81.937,82.83,85.369,84.17,1.6177713388868808,florence-muscle shoals,al,florence
