fips,msa,category,cumulative biden rpp percent change,year,rpp
23420,fresno,utilities,8.0474835788439,2010,112.55
23420,fresno,other services,3.511164647440047,2010,98.761
23460,gadsden,all items,-3.779370300751878,2010,87.576
23460,gadsden,goods,0.2670453341245738,2010,96.452
23460,gadsden,housing,-17.56185178747321,2010,51.966
23460,gadsden,utilities,5.024227917566697,2010,96.735
23460,gadsden,other services,0.43105681453158506,2010,99.838
23540,gainesville,all items,3.9019709319877514,2010,96.463
23540,gainesville,goods,0.01994729714122817,2010,96.734
23540,gainesville,housing,10.502604359525044,2010,90.212
23540,gainesville,utilities,5.8910094274545814,2010,97.316
23540,gainesville,other services,4.1242166074016895,2010,98.481
23580,gainesville,all items,2.5515439379674305,2010,92.918
23580,gainesville,goods,0.026247821430827212,2010,96.075
23580,gainesville,housing,2.7248163380465047,2010,87.676
23580,gainesville,utilities,1.4927646610814926,2010,84.387
23580,gainesville,other services,4.5145421865310045,2010,93.293
23900,gettysburg,all items,-1.1012462834232934,2010,98.186
23900,gettysburg,goods,-1.0706507976702841,2010,98.048
23900,gettysburg,housing,3.743191985994935,2010,89.58
23900,gettysburg,utilities,-1.1559742100690436,2010,109.631
23900,gettysburg,other services,-2.746527812748647,2010,100.176
24020,glens falls,all items,-2.8117012212439523,2010,98.916
24020,glens falls,goods,-2.126385449230643,2010,98.336
24020,glens falls,housing,-7.548141541785477,2010,91.808
24020,glens falls,utilities,-0.8126060458498596,2010,143.431
24020,glens falls,other services,-2.8322834091890994,2010,100.183
24140,goldsboro,all items,4.698354875243734,2010,91.11
24140,goldsboro,goods,0.3844703318806468,2010,96.939
24140,goldsboro,housing,16.02574164181447,2010,63.49
24140,goldsboro,utilities,-5.427727935855162,2010,89.258
24140,goldsboro,other services,4.332572314265966,2010,99.645
24220,grand forks,all items,-5.033648848279268,2010,93.42
24220,grand forks,goods,-2.1799325900959334,2010,96.391
24220,grand forks,housing,-17.797691671224428,2010,73.9
24220,grand forks,utilities,-1.5449867103998185,2010,82.092
24220,grand forks,other services,-4.463007159904536,2010,98.986
24260,grand island,all items,-4.518221839727251,2010,88.132
24260,grand island,goods,-2.1664706922924775,2010,93.827
24260,grand island,housing,-12.659983417502069,2010,65.245
24260,grand island,utilities,-2.949358732553748,2010,78.344
24260,grand island,other services,-4.553241552973222,2010,93.359
24300,grand junction,all items,-1.4587271581600458,2010,97.579
24300,grand junction,goods,0.22594987453013748,2010,98.752
24300,grand junction,housing,-0.3155357383019075,2010,96.155
24300,grand junction,utilities,0.24679695341560276,2010,86.476
24300,grand junction,other services,-3.1140077533300166,2010,98.074
24340,grand rapids-kentwood,all items,-0.3323700951594561,2010,95.451
24340,grand rapids-kentwood,goods,-1.9156228977800525,2010,96.239
24340,grand rapids-kentwood,housing,1.4765163044109626,2010,83.712
24340,grand rapids-kentwood,utilities,-5.39956145693751,2010,102.053
24340,grand rapids-kentwood,other services,0.25165210630766527,2010,98.79
24420,grants pass,all items,8.167110512299612,2010,93.947
24420,grants pass,goods,4.47493747544534,2010,99.383
24420,grants pass,housing,26.778154700159817,2010,79.719
24420,grants pass,utilities,-6.078245712195228,2010,81.016
24420,grants pass,other services,4.1644250503118405,2010,97.852
24500,great falls,all items,5.011158916779784,2010,84.968
24500,great falls,goods,0.38924717717530183,2010,98.029
24500,great falls,housing,44.06601705686235,2010,40.114
24500,great falls,utilities,-8.089907515035113,2010,85.104
24500,great falls,other services,-3.6548508043995365,2010,100.088
24540,greeley,all items,-2.5353761475426753,2010,98.82
24540,greeley,goods,0.22594987453013748,2010,103.096
24540,greeley,housing,-6.125225225225231,2010,101.436
24540,greeley,utilities,1.4106488258707635,2010,80.388
24540,greeley,other services,-3.1140077533300166,2010,96.64
24580,green bay,all items,-1.733727296428265,2010,95.225
24580,green bay,goods,-2.492427060636657,2010,96.206
24580,green bay,housing,-6.738741668021466,2010,83.314
24580,green bay,utilities,-5.563172326513385,2010,101.012
24580,green bay,other services,-0.24861878453038164,2010,98.244
24660,greensboro-high point,all items,3.6979038500257237,2010,92.821
24660,greensboro-high point,goods,0.3844703318806468,2010,96.882
24660,greensboro-high point,housing,9.062763430147898,2010,72.818
24660,greensboro-high point,utilities,-4.397917609778175,2010,89.58
24660,greensboro-high point,other services,4.332572314265966,2010,98.905
24780,greenville,all items,1.1243144424131728,2010,91.792
24780,greenville,goods,0.3844703318806468,2010,96.939
24780,greenville,housing,-5.091980381982226,2010,66.491
24780,greenville,utilities,-5.12705064708667,2010,88.622
24780,greenville,other services,4.332572314265966,2010,99.645
24860,greenville-anderson,all items,3.1447863626300574,2010,93.053
24860,greenville-anderson,goods,-0.8559724244868956,2010,96.76
24860,greenville-anderson,housing,7.868095770739239,2010,73.54
24860,greenville-anderson,utilities,-1.694879233213256,2010,91.432
24860,greenville-anderson,other services,4.579766905656796,2010,99.189
25060,gulfport-biloxi,all items,-0.40769239384877787,2010,93.277
25060,gulfport-biloxi,goods,-0.5112928102089633,2010,96.674
25060,gulfport-biloxi,housing,-10.763740185581728,2010,74.987
25060,gulfport-biloxi,utilities,3.7672710160651373,2010,85.15
25060,gulfport-biloxi,other services,1.7808952778973652,2010,99.537
25180,hagerstown-martinsburg,all items,0.4512926310360408,2010,97.028
25180,hagerstown-martinsburg,goods,-0.28140323613721635,2010,106.793
25180,hagerstown-martinsburg,housing,-10.752190283548806,2010,67.581
25180,hagerstown-martinsburg,utilities,-1.9238181237542533,2010,99.611
25180,hagerstown-martinsburg,other services,5.112940856446365,2010,104.481
25220,hammond,all items,2.718422050828181,2010,90.865
25220,hammond,goods,-0.7423936378345776,2010,96.118
25220,hammond,housing,17.580477862901027,2010,78.215
25220,hammond,utilities,8.98189482503568,2010,75.73
25220,hammond,other services,-2.0669083750966735,2010,93.952
25260,hanford-corcoran,all items,2.5999017770338755,2010,95.812
25260,hanford-corcoran,goods,4.3525352247675615,2010,98.516
25260,hanford-corcoran,housing,-2.9016168683812382,2010,82.267
25260,hanford-corcoran,utilities,5.244721511002269,2010,106.068
25260,hanford-corcoran,other services,3.511164647440047,2010,98.265
25420,harrisburg-carlisle,all items,-0.19148116928392026,2010,98.323
25420,harrisburg-carlisle,goods,-1.0706507976702841,2010,98.048
25420,harrisburg-carlisle,housing,9.385851646629636,2010,90.47
25420,harrisburg-carlisle,utilities,-0.6728820429671665,2010,109.712
25420,harrisburg-carlisle,other services,-2.746527812748647,2010,100.176
25500,harrisonburg,all items,5.051700304119434,2010,92.826
25500,harrisonburg,goods,0.5196632162428773,2010,95.76
25500,harrisonburg,housing,14.373854277818825,2010,86.51
25500,harrisonburg,utilities,-0.13711960368010795,2010,85.864
25500,harrisonburg,other services,4.695374062345471,2010,94.212
25540,hartford-east hartford-middletown,all items,0.9931002627096591,2010,103.016
25540,hartford-east hartford-middletown,goods,2.1984233529488924,2010,98.277
25540,hartford-east hartford-middletown,housing,-4.441422668032353,2010,121.162
25540,hartford-east hartford-middletown,utilities,-12.253098221617655,2010,144.047
25540,hartford-east hartford-middletown,other services,2.559373963273023,2010,100.073
25620,hattiesburg,all items,4.433936805547403,2010,87.918
25620,hattiesburg,goods,-0.5112928102089633,2010,96.322
25620,hattiesburg,housing,23.596501367857275,2010,61.436
25620,hattiesburg,utilities,3.5578969221985837,2010,79.733
25620,hattiesburg,other services,1.7808952778973652,2010,94.34
25860,hickory-lenoir-morganton,all items,3.1788718797407314,2010,90.755
25860,hickory-lenoir-morganton,goods,0.3844703318806468,2010,96.939
25860,hickory-lenoir-morganton,housing,0.9191645815247904,2010,63.624
25860,hickory-lenoir-morganton,utilities,-4.492441599410527,2010,88.486
25860,hickory-lenoir-morganton,other services,4.332572314265966,2010,99.645
25940,hilton head island-bluffton,all items,6.118044277288656,2010,95.829
25940,hilton head island-bluffton,goods,-0.8559724244868956,2010,96.043
25940,hilton head island-bluffton,housing,24.130240351413477,2010,102.685
25940,hilton head island-bluffton,utilities,-1.1892439729158673,2010,82.513
25940,hilton head island-bluffton,other services,4.579766905656796,2010,93.862
25980,hinesville,all items,5.357600615226867,2010,91.264
25980,hinesville,goods,0.026247821430827212,2010,96.075
25980,hinesville,housing,19.477893996659937,2010,79.443
25980,hinesville,utilities,1.851935142914977,2010,81.641
25980,hinesville,other services,4.5145421865310045,2010,93.293
26140,homosassa springs,all items,5.430719943045302,2010,90.915
26140,homosassa springs,goods,0.01994729714122817,2010,96.295
26140,homosassa springs,housing,17.88009482733997,2010,76.353
26140,homosassa springs,utilities,5.419074304449432,2010,89.871
26140,homosassa springs,other services,4.1242166074016895,2010,94.217
26300,hot springs,all items,-1.5458128981986567,2010,86.66
26300,hot springs,goods,-1.4800767054785147,2010,96.411
26300,hot springs,housing,-2.845118133137164,2010,62.813
26300,hot springs,utilities,-1.4427634089594092,2010,75.494
26300,hot springs,other services,-3.463695009947952,2010,94.197
26380,houma-thibodaux,all items,-3.89459512279864,2010,94.4
26380,houma-thibodaux,goods,-0.7423936378345776,2010,96.866
26380,houma-thibodaux,housing,-19.87675054476815,2010,77.974
26380,houma-thibodaux,utilities,9.481713743676226,2010,80.991
26380,houma-thibodaux,other services,-2.0669083750966735,2010,99.77
26420,houston-the woodlands-sugar land,all items,-1.214291429943185,2010,100.95
26420,houston-the woodlands-sugar land,goods,1.245384114111933,2010,99.531
26420,houston-the woodlands-sugar land,housing,0.2161410018552914,2010,103.778
26420,houston-the woodlands-sugar land,utilities,6.689407955596666,2010,97.639
26420,houston-the woodlands-sugar land,other services,-3.7262832332123956,2010,101.345
26580,huntington-ashland,all items,1.929564006032768,2010,88.127
26580,huntington-ashland,goods,-0.5178293268218799,2010,96.782
26580,huntington-ashland,housing,-7.301789119970945,2010,53.733
26580,huntington-ashland,utilities,-0.46277993535033624,2010,82.687
26580,huntington-ashland,other services,4.867413944539715,2010,99.257
26620,huntsville,all items,2.2122234720659923,2010,92.496
26620,huntsville,goods,0.2670453341245738,2010,96.452
26620,huntsville,housing,9.0881989693795,2010,66.031
26620,huntsville,utilities,4.067452111128172,2010,93.878
26620,huntsville,other services,0.43105681453158506,2010,99.838
26820,idaho falls,all items,-0.0197889182058055,2010,91.203
26820,idaho falls,goods,0.46217030975914386,2010,99.958
26820,idaho falls,housing,11.831250839715164,2010,69.01
26820,idaho falls,utilities,-10.744995342935445,2010,73.604
26820,idaho falls,other services,-4.023210831721469,2010,97.284
26900,indianapolis-carmel-anderson,all items,0.12822156686755198,2010,95.957
26900,indianapolis-carmel-anderson,goods,-1.0353156489077568,2010,96.531
26900,indianapolis-carmel-anderson,housing,3.238357768399484,2010,89.901
26900,indianapolis-carmel-anderson,utilities,-2.4545334739061673,2010,83.772
26900,indianapolis-carmel-anderson,other services,-0.19278294486202932,2010,98.56
26980,iowa city,all items,-4.5729509481272625,2010,97.313
26980,iowa city,goods,-2.347746937152781,2010,96.294
26980,iowa city,housing,-10.68678582520321,2010,98.491
26980,iowa city,utilities,1.9481182137317248,2010,90.662
26980,iowa city,other services,-4.609660804410676,2010,98.173
27060,ithaca,all items,-2.6000039468750664,2010,100.317
27060,ithaca,goods,-2.126385449230643,2010,98.336
27060,ithaca,housing,-4.017080927198856,2010,99.83
27060,ithaca,utilities,-0.5151007855287031,2010,135.793
27060,ithaca,other services,-2.8322834091890994,2010,100.183
27100,jackson,all items,-0.8221558512082595,2010,92.351
27100,jackson,goods,-1.9156228977800525,2010,96.553
27100,jackson,housing,-1.2972347691968618,2010,67.315
27100,jackson,utilities,-6.784482178722097,2010,103.356
27100,jackson,other services,0.25165210630766527,2010,99.242
27140,jackson,all items,1.5485407980941037,2010,93.567
27140,jackson,goods,-0.5112928102089633,2010,96.639
27140,jackson,housing,2.214513210819877,2010,76.639
27140,jackson,utilities,3.9277681382944505,2010,84.917
27140,jackson,other services,1.7808952778973652,2010,98.999
27180,jackson,all items,3.5300850033977498,2010,85.313
27180,jackson,goods,0.1102898289447164,2010,96.106
27180,jackson,housing,12.649258886454692,2010,54.465
27180,jackson,utilities,4.091149973502906,2010,77.307
27180,jackson,other services,1.461327389901072,2010,93.774
27260,jacksonville,all items,2.178965717606037,2010,98.59
27260,jacksonville,goods,0.01994729714122817,2010,96.809
27260,jacksonville,housing,1.5660768497686197,2010,100.805
27260,jacksonville,utilities,5.6953102242936104,2010,96.155
27260,jacksonville,other services,4.1242166074016895,2010,99.238
27340,jacksonville,all items,4.760611512826615,2010,96.142
27340,jacksonville,goods,0.3844703318806468,2010,96.939
27340,jacksonville,housing,9.360606881603891,2010,88.382
27340,jacksonville,utilities,-4.577210591276415,2010,87.763
27340,jacksonville,other services,4.332572314265966,2010,99.645
27500,janesville-beloit,all items,0.18678521884454474,2010,96.31
27500,janesville-beloit,goods,-2.492427060636657,2010,96.71
27500,janesville-beloit,housing,9.578009845488431,2010,86.433
27500,janesville-beloit,utilities,-3.734780476363094,2010,101.743
27500,janesville-beloit,other services,-0.24861878453038164,2010,98.927
27620,jefferson city,all items,-2.1957051289247143,2010,87.823
27620,jefferson city,goods,-2.156809549647307,2010,94.144
27620,jefferson city,housing,1.717457148175097,2010,60.317
27620,jefferson city,utilities,-2.7095772886982346,2010,82.42
27620,jefferson city,other services,-4.910617243056921,2010,94.386
27740,johnson city,all items,-1.218754588684454,2010,90.605
27740,johnson city,goods,0.1102898289447164,2010,96.871
27740,johnson city,housing,-15.849186511203254,2010,62.294
27740,johnson city,utilities,5.624829467939979,2010,81.867
27740,johnson city,other services,1.461327389901072,2010,99.935
27780,johnstown,all items,-0.1039928690604004,2010,90.58
27780,johnstown,goods,-1.0706507976702841,2010,98.048
27780,johnstown,housing,5.217909956603112,2010,52.865
27780,johnstown,utilities,-1.6888040510087767,2010,110.361
27780,johnstown,other services,-2.746527812748647,2010,100.176
27860,jonesboro,all items,0.8105642369233624,2010,83.915
27860,jonesboro,goods,-1.4800767054785147,2010,96.411
27860,jonesboro,housing,14.443817995781899,2010,47.071
27860,jonesboro,utilities,-1.0138877055465774,2010,76.573
27860,jonesboro,other services,-3.463695009947952,2010,94.197
27900,joplin,all items,-3.641802544955977,2010,90.02
27900,joplin,goods,-2.156809549647307,2010,96.715
27900,joplin,housing,-6.432560712310186,2010,58.692
27900,joplin,utilities,-1.0213536167553634,2010,85.432
27900,joplin,other services,-4.910617243056921,2010,98.729
27980,kahului-wailuku-lahaina,all items,-2.7352022685667126,2010,103.905
